account_internal_id,hashedAccNo,account_type,bank_name,home_city,home_state,account_balance
ACCT_00002058,fc49dd852c3bbe65,Normal,ICICI Bank,Bharatpur,Rajasthan,86504.35
ACCT_00002059,9701aa5862fd1530,Normal,Punjab National Bank,Delhi,Delhi,10838.71
ACCT_00002060,fa2a50e431c41ff7,Normal,State Bank of India,Howrah,West Bengal,33607.27
ACCT_00002061,213239cb13b973d6,Normal,State Bank of India,Jaipur,Rajasthan,7502.82
ACCT_00002062,0e396a780740fb00,Normal,ICICI Bank,Patna,Bihar,3497.99
ACCT_00002063,94ea560eaabf58c2,Normal,Punjab National Bank,Alwar,Rajasthan,982.83
ACCT_00002064,7c2cc2536c998095,Normal,Punjab National Bank,Alwar,Rajasthan,25572.1
ACCT_00002065,9b95949379809cae,Normal,Axis Bank,Gurgaon/Gurugram,Haryana,3630.72
ACCT_00002066,fb7ee85cb311337c,Normal,HDFC Bank,Dumka,Jharkhand,30752.5
ACCT_00002067,bf8b8dedd11e5b07,Normal,Punjab National Bank,Alwar,Rajasthan,2195.02
ACCT_00002068,f10f4f837cb2daaf,Normal,State Bank of India,Dhanbad,Jharkhand,2995.89
ACCT_00002069,8e976e932f648b10,Normal,State Bank of India,Delhi,Delhi,14684.65
ACCT_00002070,00178a4dbae131a1,Normal,HDFC Bank,Delhi,Delhi,9725.09
ACCT_00002071,b9b3d94e53997c9f,Normal,ICICI Bank,Jaipur,Rajasthan,5707.65
ACCT_00002072,253bf7cff0c4234d,Normal,Canara Bank,Patna,Bihar,10401.32
ACCT_00002073,baacb4b58902d871,Normal,State Bank of India,Alwar,Rajasthan,4618.99
ACCT_00002074,91668144273ec311,Normal,State Bank of India,Kolkata,West Bengal,17512.74
ACCT_00002075,ce68c08a24b108ef,Normal,Axis Bank,Mathura,Uttar Pradesh,7259.11
ACCT_00002076,77b6202a4335b22d,Normal,Canara Bank,Patna,Bihar,4807.54
ACCT_00002077,452b9a73244eaa5f,Normal,State Bank of India,Kaman,Rajasthan,31040.48
ACCT_00002078,fc7da1f32515796d,Mule_L1,ICICI Bank,Kolkata,West Bengal,14305.55
ACCT_00002079,c01622e096d218d1,Normal,Bank of Baroda,Dhanbad,Jharkhand,11653.45
ACCT_00002080,7a241b4ccdf65a2e,Normal,HDFC Bank,Howrah,West Bengal,11830.48
ACCT_00002081,c63674b0bb9b944c,Normal,Axis Bank,Kolkata,West Bengal,40592.06
ACCT_00002082,8e1dede437e3afcb,Normal,Kotak Mahindra Bank,Alwar,Rajasthan,11947.08
ACCT_00002083,8138cb91e1020233,Normal,Kotak Mahindra Bank,Patna,Bihar,8700.37
ACCT_00002084,eae1d5d9048eba4c,Normal,Bank of Baroda,Kolkata,West Bengal,24105.17
ACCT_00002085,3a13999fa722afd8,Normal,State Bank of India,Dumka,Jharkhand,8195.46
ACCT_00002086,6fbe4d646df9921c,Normal,State Bank of India,Gurgaon/Gurugram,Haryana,9204.69
ACCT_00002087,f3ad716092237316,Normal,Canara Bank,Alwar,Rajasthan,7969.12
ACCT_00002088,4a39147f2740b71b,Normal,Union Bank of India,Alwar,Rajasthan,25850.06
ACCT_00002089,17180bc03ef178fd,Normal,Canara Bank,Kolkata,West Bengal,58510.68
ACCT_00002090,90f805959742b92a,Normal,Canara Bank,Alwar,Rajasthan,8969.15
ACCT_00002091,1a391e9623b3879c,Normal,Bank of Baroda,Kolkata,West Bengal,20613.51
ACCT_00002092,8ab60da9aa359594,Normal,Axis Bank,Delhi,Delhi,15673.19
ACCT_00002093,ab5ac17cda7c42cd,Normal,Axis Bank,Alwar,Rajasthan,76635.54
ACCT_00002094,757e61e09a6e1aef,Normal,Axis Bank,Delhi,Delhi,115852.96
ACCT_00002095,f112369897e118e2,Normal,Punjab National Bank,Nalanda,Bihar,38726.37
ACCT_00002096,20ec52f1aaf24ec2,Normal,Kotak Mahindra Bank,Punahana,Haryana,2515.37
ACCT_00002097,90e90f005c8de0b6,Normal,Axis Bank,Delhi,Delhi,101296.05
ACCT_00002098,720441378cf23641,Normal,IndusInd Bank,Dumka,Jharkhand,33033.63
ACCT_00002099,cedccc25b0070353,Mule_L3,ICICI Bank,Kolkata,West Bengal,7661.96
ACCT_00002100,5d467a0fc43d35c9,Normal,HDFC Bank,Mathura,Uttar Pradesh,4779.59
ACCT_00002101,5ce598898f0cdbf8,Normal,State Bank of India,Bharatpur,Rajasthan,7015.99
ACCT_00002102,9d8b20ee42ce9bb3,Normal,State Bank of India,Patna,Bihar,59150.43
ACCT_00002103,af9a7f504a74a9fb,Normal,Kotak Mahindra Bank,Gurgaon/Gurugram,Haryana,1306.17
ACCT_00002104,8404ef0bd0f562b4,Normal,Punjab National Bank,Mathura,Uttar Pradesh,956.08
ACCT_00002105,071e2659ef5372c2,Normal,State Bank of India,Dhanbad,Jharkhand,46837.02
ACCT_00002106,731ed1d85b66765d,Normal,State Bank of India,Delhi,Delhi,3627.29
ACCT_00002107,14e3074637ebe0d2,Normal,HDFC Bank,Dhanbad,Jharkhand,30978.3
ACCT_00002108,de962f27e58922ca,Mule_L1,Union Bank of India,Dumka,Jharkhand,9150.24
ACCT_00002109,019d542878aa5b0a,Normal,ICICI Bank,Alwar,Rajasthan,30047.76
ACCT_00002110,259914ce538f6f5d,Normal,HDFC Bank,Kolkata,West Bengal,8966.15
ACCT_00002111,b78c9d996ca12e1e,Normal,ICICI Bank,Bardhaman,West Bengal,115454.58
ACCT_00002112,5b34ca0e77370321,Normal,Kotak Mahindra Bank,Dhanbad,Jharkhand,18887.14
ACCT_00002113,66915b9a92fa574b,Normal,State Bank of India,Kolkata,West Bengal,51811.85
ACCT_00002114,90a2d1fff91928ee,Normal,State Bank of India,Kaman,Rajasthan,11922.17
ACCT_00002115,513146f9b8346fe7,Normal,State Bank of India,Kolkata,West Bengal,207015.62
ACCT_00002116,1b67775a8a4847ee,Normal,HDFC Bank,Mathura,Uttar Pradesh,10577.55
ACCT_00002117,331291cf6146dcb8,Normal,HDFC Bank,Kolkata,West Bengal,2986.51
ACCT_00002118,b8b9c46a792ee219,Normal,HDFC Bank,Dumka,Jharkhand,10705.36
ACCT_00002119,d56e0c5286dd3c24,Normal,Axis Bank,Kolkata,West Bengal,32141.52
ACCT_00002120,0e5ea6c83a62a48a,Victim,ICICI Bank,Delhi,Delhi,19971.21
ACCT_00002121,1f18f747db786da0,Normal,HDFC Bank,Alwar,Rajasthan,4315.94
ACCT_00002122,7e6160786f50fa95,Normal,State Bank of India,Patna,Bihar,5546.48
ACCT_00002123,21d523ba4d098256,Normal,Axis Bank,Patna,Bihar,66835.53
ACCT_00002124,31d89bc966dcdf68,Normal,Punjab National Bank,Bharatpur,Rajasthan,5538.52
ACCT_00002125,faa60ed5e89311ed,Normal,HDFC Bank,Deoghar,Jharkhand,10905.98
ACCT_00002126,9b0a11338e24215b,Normal,State Bank of India,Gurgaon/Gurugram,Haryana,19687.58
ACCT_00002127,c377b0f6e6700605,Normal,ICICI Bank,Patna,Bihar,10708.87
ACCT_00002128,488529a44e3578f0,Normal,HDFC Bank,Bardhaman,West Bengal,9485.98
ACCT_00002129,705528387950ded5,Normal,State Bank of India,Jaipur,Rajasthan,1931.09
ACCT_00002130,200099d790b4827f,Victim,Bank of Baroda,Mathura,Uttar Pradesh,14151.22
ACCT_00002131,6d62914b324bf42e,Normal,Kotak Mahindra Bank,Patna,Bihar,17949.87
ACCT_00002132,6da11169e9f3e467,Normal,State Bank of India,Patna,Bihar,10587.41
ACCT_00002133,93b0c2bb014ff965,Normal,Kotak Mahindra Bank,Nalanda,Bihar,2648.69
ACCT_00002134,520cb09f33ab8522,Normal,ICICI Bank,Dumka,Jharkhand,3575.7
ACCT_00002135,bdd77d5270658956,Normal,Axis Bank,Alwar,Rajasthan,15812.21
ACCT_00002136,318a64ec78b495cd,Mule_L1,Axis Bank,Alwar,Rajasthan,11890.93
ACCT_00002137,395e5c3d2e286b0b,Normal,HDFC Bank,Kolkata,West Bengal,30501.14
ACCT_00002138,512a7cfeda408794,Normal,State Bank of India,Punahana,Haryana,6288.75
ACCT_00002139,f525d6d5c07b40a0,Normal,Kotak Mahindra Bank,Kolkata,West Bengal,33262.24
ACCT_00002140,fd1d1af27908eaaf,Normal,State Bank of India,Delhi,Delhi,19031.09
ACCT_00002141,7999cc3529953fba,Normal,State Bank of India,Agra,Uttar Pradesh,71281.25
ACCT_00002142,62c5e9cc2bc2ba0e,Normal,State Bank of India,Nalanda,Bihar,21581.26
ACCT_00002143,23622f12c833b463,Normal,State Bank of India,Alwar,Rajasthan,25596.07
ACCT_00002144,b5004b7e546fe3d2,Normal,State Bank of India,Gurgaon/Gurugram,Haryana,173850.4
ACCT_00002145,b9d173c7b1c8c6e3,Normal,Axis Bank,Kaman,Rajasthan,10014.41
ACCT_00002146,1d0335f351bc254a,Victim,Canara Bank,Nalanda,Bihar,73971.48
ACCT_00002147,cccadb9c053e106d,Normal,ICICI Bank,Nalanda,Bihar,10079.55
ACCT_00002148,4eb9015f619f48bd,Mule_L2,State Bank of India,Alwar,Rajasthan,6726.48
ACCT_00002149,ee251a6624371c95,Normal,State Bank of India,Kaman,Rajasthan,28676.19
ACCT_00002150,9b2bf0de4af2f6e5,Normal,State Bank of India,Delhi,Delhi,44339.8
ACCT_00002151,5f1d659982f990fe,Normal,HDFC Bank,Punahana,Haryana,7407.35
ACCT_00002152,878a671fb4ea3ccf,Normal,Canara Bank,Delhi,Delhi,8196.55
ACCT_00002153,727dece2df93e992,Normal,State Bank of India,Alwar,Rajasthan,17700.65
ACCT_00002154,c86b94cf64ce0941,Normal,HDFC Bank,Delhi,Delhi,13313.86
ACCT_00002155,1746198a1bcadc6f,Normal,Axis Bank,Delhi,Delhi,7577.49
ACCT_00002156,ab7952edef0d5ced,Normal,Axis Bank,Dhanbad,Jharkhand,7118.22
ACCT_00002157,6a742765a7b70f26,Normal,Kotak Mahindra Bank,Nalanda,Bihar,9362.27
ACCT_00002158,0be27a2d374f209c,Normal,State Bank of India,Kolkata,West Bengal,19523.86
ACCT_00002159,ea5ace7fac93a15c,Normal,Bank of Baroda,Jaipur,Rajasthan,2956.38
ACCT_00002160,4f5903da8ed13103,Normal,HDFC Bank,Delhi,Delhi,30237.57
ACCT_00002161,1b5c83eccd008827,Mule_L3,State Bank of India,Deoghar,Jharkhand,6024.62
ACCT_00002162,af9ea141f4b3252f,Normal,Punjab National Bank,Agra,Uttar Pradesh,21792.38
ACCT_00002163,6ca262ef46884638,Normal,Axis Bank,Bharatpur,Rajasthan,13699.11
ACCT_00002164,eb6bd84330481ab6,Normal,Punjab National Bank,Mathura,Uttar Pradesh,5327.19
ACCT_00002165,8626492f592e8a19,Normal,Punjab National Bank,Jaipur,Rajasthan,5092.5
ACCT_00002166,fbcedc811da9a4e4,Normal,Bank of Baroda,Delhi,Delhi,11293.69
ACCT_00002167,01c888bbc155e648,Normal,ICICI Bank,Dhanbad,Jharkhand,4442.59
ACCT_00002168,0ce95b738ec45185,Normal,State Bank of India,Mathura,Uttar Pradesh,4613.14
ACCT_00002169,f76de0ead2ae40ae,Normal,Union Bank of India,Bharatpur,Rajasthan,10148.91
ACCT_00002170,610d097b1c657f96,Victim,State Bank of India,Alwar,Rajasthan,4756.32
ACCT_00002171,d47abe0352909acd,Mule_L1,IndusInd Bank,Delhi,Delhi,4926.18
ACCT_00002172,eac9a31c5c3c7fb2,Normal,State Bank of India,Bharatpur,Rajasthan,15826.76
ACCT_00002173,cb53d8e9d3e28542,Normal,Bank of Baroda,Punahana,Haryana,8307.13
ACCT_00002174,dd331a7792b59be6,Normal,State Bank of India,Patna,Bihar,6470.13
ACCT_00002175,c764f7fdcf39c482,Normal,IndusInd Bank,Patna,Bihar,6389.85
ACCT_00002176,9c7a67173a47f1ec,Normal,Axis Bank,Deoghar,Jharkhand,15250.96
ACCT_00002177,a5953fb2b2d22291,Normal,Punjab National Bank,Bharatpur,Rajasthan,15523.7
ACCT_00002178,a9ced9619160c631,Normal,ICICI Bank,Delhi,Delhi,39918.18
ACCT_00002179,ea543fa80ebcc926,Normal,Bank of Baroda,Jaipur,Rajasthan,1075.54
ACCT_00002180,ee06e11972becf5e,Normal,ICICI Bank,Alwar,Rajasthan,53032.81
ACCT_00002181,610568de478ca454,Normal,Punjab National Bank,Punahana,Haryana,16838.13
ACCT_00002182,491e7003b5d83a85,Normal,Punjab National Bank,Alwar,Rajasthan,13356.25
ACCT_00002183,a5f62c443e7a13c2,Normal,State Bank of India,Bardhaman,West Bengal,32157.48
ACCT_00002184,5d90e1650535a4e2,Normal,State Bank of India,Bharatpur,Rajasthan,41516.0
ACCT_00002185,5c338710c34d5299,Normal,HDFC Bank,Mathura,Uttar Pradesh,8336.87
ACCT_00002186,5998bb5a7671c929,Normal,Punjab National Bank,Patna,Bihar,22703.12
ACCT_00002187,fce51190b3b58b18,Normal,Punjab National Bank,Nalanda,Bihar,37741.33
ACCT_00002188,7211995b8dadc6f9,Normal,HDFC Bank,Patna,Bihar,224075.14
ACCT_00002189,996ef27e63c794b1,Normal,Punjab National Bank,Bharatpur,Rajasthan,4510.79
ACCT_00002190,dadc347434683349,Normal,ICICI Bank,Dhanbad,Jharkhand,57332.16
ACCT_00002191,53c10c3846956ade,Normal,State Bank of India,Delhi,Delhi,5232.25
ACCT_00002192,0ffe211195d94edd,Normal,Kotak Mahindra Bank,Nalanda,Bihar,40983.26
ACCT_00002193,81fe6e37248d700b,Mule_L1,ICICI Bank,Alwar,Rajasthan,7829.01
ACCT_00002194,d7bfd330623802e6,Victim,HDFC Bank,Agra,Uttar Pradesh,11433.35
ACCT_00002195,05622e6c662c6c81,Mule_L1,State Bank of India,Alwar,Rajasthan,3878.92
ACCT_00002196,3b2a0e9f30d26cf5,Normal,Punjab National Bank,Alwar,Rajasthan,12168.75
ACCT_00002197,db851dd0206bfb5b,Mule_L1,Axis Bank,Kolkata,West Bengal,11894.96
ACCT_00002198,3ce147951f6894fc,Normal,Bank of Baroda,Deoghar,Jharkhand,46434.09
ACCT_00002199,0bc7f71bcfc8f6bf,Normal,HDFC Bank,Kolkata,West Bengal,16787.37
ACCT_00002200,d70d9e9edd7d26e6,Normal,Kotak Mahindra Bank,Bharatpur,Rajasthan,2113.61
ACCT_00002201,7a123aae26f9c5c8,Victim,State Bank of India,Delhi,Delhi,5781.34
ACCT_00002202,5714e25d7ff1f0e2,Normal,Kotak Mahindra Bank,Gurgaon/Gurugram,Haryana,5685.66
ACCT_00002203,888645398264b00d,Normal,HDFC Bank,Faridabad,Haryana,47060.21
ACCT_00002204,e80b97d55f612acd,Normal,Punjab National Bank,Delhi,Delhi,65329.52
ACCT_00002205,75cc45fecafa2f66,Normal,IndusInd Bank,Delhi,Delhi,27419.97
ACCT_00002206,136906a6fd9c6d3b,Normal,HDFC Bank,Delhi,Delhi,3522.35
ACCT_00002207,db9112bb7d240787,Normal,Punjab National Bank,Agra,Uttar Pradesh,34368.03
ACCT_00002208,ca27171e78744145,Normal,State Bank of India,Delhi,Delhi,9131.56
ACCT_00002209,3a494486a54f76eb,Normal,State Bank of India,Bharatpur,Rajasthan,6555.56
ACCT_00002210,41b618c12eddbb1e,Normal,Punjab National Bank,Patna,Bihar,31913.57
ACCT_00002211,f3f60ecf59c7da6c,Normal,ICICI Bank,Kaman,Rajasthan,31319.89
ACCT_00002212,776e41bd145a7366,Normal,State Bank of India,Agra,Uttar Pradesh,15550.51
ACCT_00002213,e745131f1a890ab0,Normal,Punjab National Bank,Faridabad,Haryana,2627.35
ACCT_00002214,e9f7960c5a1ef02f,Normal,HDFC Bank,Mathura,Uttar Pradesh,25801.69
ACCT_00002215,f7108643da332a14,Normal,Axis Bank,Alwar,Rajasthan,16212.69
ACCT_00002216,b129c5121a2433ca,Normal,ICICI Bank,Alwar,Rajasthan,9074.53
ACCT_00002217,5b48ffa25ae388cc,Normal,State Bank of India,Dumka,Jharkhand,9810.76
ACCT_00002218,5f7eb8c6271d15ff,Normal,ICICI Bank,Kaman,Rajasthan,11588.96
ACCT_00002219,fa242e31c5b9e9ed,Mule_L1,HDFC Bank,Kolkata,West Bengal,357258.71
ACCT_00002220,cba0efcc91b763f6,Normal,Canara Bank,Kolkata,West Bengal,28246.22
ACCT_00002221,1eafeeaf3b1be3a9,Normal,Kotak Mahindra Bank,Kolkata,West Bengal,25944.11
ACCT_00002222,884c671445ba0057,Normal,Canara Bank,Kolkata,West Bengal,25072.52
ACCT_00002223,4c037c19d6d3f6ff,Victim,State Bank of India,Alwar,Rajasthan,4797.25
ACCT_00002224,e061c095b1a62a6d,Normal,Punjab National Bank,Dhanbad,Jharkhand,100970.65
ACCT_00002225,2497c521ab12eb8b,Normal,Punjab National Bank,Mathura,Uttar Pradesh,18785.38
ACCT_00002226,edeae89668c31491,Normal,HDFC Bank,Dumka,Jharkhand,692.52
ACCT_00002227,2deae9c3f7163489,Normal,Bank of Baroda,Patna,Bihar,3545.35
ACCT_00002228,59fdbec387c750c4,Normal,IndusInd Bank,Alwar,Rajasthan,24258.13
ACCT_00002229,02a0e07cf3da664a,Normal,Punjab National Bank,Bharatpur,Rajasthan,100965.17
ACCT_00002230,bb479dd84e01d39f,Normal,ICICI Bank,Bharatpur,Rajasthan,3111.69
ACCT_00002231,6b513ff66866c011,Normal,State Bank of India,Patna,Bihar,30909.48
ACCT_00002232,afd2060cf3dacf57,Normal,State Bank of India,Kolkata,West Bengal,26167.5
ACCT_00002233,ce7aa6c13a85e62b,Victim,HDFC Bank,Kolkata,West Bengal,9913.08
ACCT_00002234,f541651df12de90c,Normal,Canara Bank,Delhi,Delhi,5811.8
ACCT_00002235,2dcd5aa865ba390e,Normal,ICICI Bank,Nalanda,Bihar,14542.3
ACCT_00002236,ad941de02869866f,Victim,State Bank of India,Patna,Bihar,22638.25
ACCT_00002237,a461f7a8f1d09516,Normal,State Bank of India,Delhi,Delhi,25822.24
ACCT_00002238,09cbbec432e55cb1,Normal,State Bank of India,Alwar,Rajasthan,99790.02
ACCT_00002239,02306a6c19978e29,Normal,Kotak Mahindra Bank,Patna,Bihar,15103.22
ACCT_00002240,ab9bf7d678dbf0a3,Normal,State Bank of India,Bharatpur,Rajasthan,26774.26
ACCT_00002241,7f18cff35bc904f9,Normal,HDFC Bank,Dhanbad,Jharkhand,5370.57
ACCT_00002242,61455ddc15e19593,Normal,ICICI Bank,Alwar,Rajasthan,16130.35
ACCT_00002243,b41e6404ebf32d43,Normal,State Bank of India,Howrah,West Bengal,12572.78
ACCT_00002244,15cfecf3efbf00a4,Normal,HDFC Bank,Dumka,Jharkhand,11681.33
ACCT_00002245,cc0f6e83e7dea223,Normal,State Bank of India,Patna,Bihar,23266.72
ACCT_00002246,33af11e55ead4279,Normal,ICICI Bank,Bharatpur,Rajasthan,52748.9
ACCT_00002247,cf2985f37195cc9e,Normal,State Bank of India,Delhi,Delhi,28288.66
ACCT_00002248,b6b1cec8705a50aa,Normal,State Bank of India,Alwar,Rajasthan,13400.83
ACCT_00002249,699b0175f376b3b0,Normal,Punjab National Bank,Bharatpur,Rajasthan,23995.6
ACCT_00002250,8c26b7160ccde577,Normal,Punjab National Bank,Kolkata,West Bengal,1485.88
ACCT_00002251,fc2c108b0f5cffee,Normal,State Bank of India,Delhi,Delhi,513.01
ACCT_00002252,e0291d004df97a92,Normal,HDFC Bank,Patna,Bihar,6417.56
ACCT_00002253,a7bb31891b14706f,Normal,State Bank of India,Kaman,Rajasthan,9550.65
ACCT_00002254,6f646aaf698aabe0,Normal,State Bank of India,Delhi,Delhi,20051.34
ACCT_00002255,3482e16fd90e5173,Mule_L1,State Bank of India,Mathura,Uttar Pradesh,15440.01
ACCT_00002256,5e2801df49e52023,Normal,Punjab National Bank,Patna,Bihar,33418.4
ACCT_00002257,58fdb62a02dd340a,Normal,Punjab National Bank,Kolkata,West Bengal,10138.53
ACCT_00002258,94041223eeae3c60,Normal,HDFC Bank,Alwar,Rajasthan,6145.85
ACCT_00002259,58cb23d985443d34,Normal,ICICI Bank,Kolkata,West Bengal,6049.5
ACCT_00002260,3cf1cbcebdc9e575,Victim,Union Bank of India,Kolkata,West Bengal,4057.3
ACCT_00002261,100327d4fde3d63d,Normal,State Bank of India,Patna,Bihar,11941.88
ACCT_00002262,69faab5d69aa8eff,Normal,State Bank of India,Mathura,Uttar Pradesh,10409.8
ACCT_00002263,4d1081ade726cad0,Normal,IndusInd Bank,Nalanda,Bihar,239888.01
ACCT_00002264,052cd8c0d56bc423,Normal,IndusInd Bank,Delhi,Delhi,10752.79
ACCT_00002265,071a107e758cfdda,Normal,State Bank of India,Gurgaon/Gurugram,Haryana,11169.45
ACCT_00002266,b7dac1550b09769b,Normal,HDFC Bank,Howrah,West Bengal,31038.06
ACCT_00002267,846004e62e93e468,Mule_L1,Bank of Baroda,Alwar,Rajasthan,3123.14
ACCT_00002268,b7ab15d52ca31e4d,Normal,HDFC Bank,Bharatpur,Rajasthan,3256.6
ACCT_00002269,0403c8ca9e4029af,Mule_L1,ICICI Bank,Kaman,Rajasthan,3773.08
ACCT_00002270,7ff07fb2d7d0cf7d,Normal,HDFC Bank,Mathura,Uttar Pradesh,64881.03
ACCT_00002271,02ff96d092b61565,Normal,State Bank of India,Alwar,Rajasthan,7142.72
ACCT_00002272,ef65bcf306bc11ab,Normal,Axis Bank,Delhi,Delhi,130542.22
ACCT_00002273,5b3445102ee0e53b,Normal,HDFC Bank,Alwar,Rajasthan,4851.72
ACCT_00002274,5e2c627876f30914,Normal,Bank of Baroda,Kolkata,West Bengal,1218.98
ACCT_00002275,4b68b291bb18eb9e,Normal,State Bank of India,Patna,Bihar,68181.26
ACCT_00002276,35e2523dcd1b0c32,Normal,Axis Bank,Bardhaman,West Bengal,7373.82
ACCT_00002277,aba288d0480f497d,Mule_L2,ICICI Bank,Punahana,Haryana,10104.62
ACCT_00002278,7d1d76ccddaa287e,Mule_L2,Canara Bank,Faridabad,Haryana,8553.77
ACCT_00002279,4a69c4c1baa13351,Normal,HDFC Bank,Alwar,Rajasthan,49683.39
ACCT_00002280,e3536cb4b37d22f5,Normal,Union Bank of India,Jaipur,Rajasthan,37415.76
ACCT_00002281,43a0e5049322e383,Normal,Axis Bank,Mathura,Uttar Pradesh,82927.54
ACCT_00002282,712df4ca9aaa64e9,Normal,ICICI Bank,Dhanbad,Jharkhand,12017.47
ACCT_00002283,35b1431228791716,Normal,HDFC Bank,Alwar,Rajasthan,109047.56
ACCT_00002284,586bc3889ff5d1b9,Normal,State Bank of India,Kaman,Rajasthan,10919.14
ACCT_00002285,41328d34fca6e871,Normal,Bank of Baroda,Kolkata,West Bengal,2142.86
ACCT_00002286,a6deae3f8a04024d,Normal,HDFC Bank,Punahana,Haryana,35350.44
ACCT_00002287,f71b5d958f776ca2,Normal,State Bank of India,Nalanda,Bihar,28691.63
ACCT_00002288,94a8f3e19211f59e,Normal,Punjab National Bank,Kolkata,West Bengal,35412.34
ACCT_00002289,a1962cd0748093e3,Normal,Canara Bank,Bharatpur,Rajasthan,27214.64
ACCT_00002290,f6975d9c032e4909,Normal,ICICI Bank,Patna,Bihar,78596.01
ACCT_00002291,9048fa194c2ed2d3,Normal,Punjab National Bank,Jaipur,Rajasthan,5075.46
ACCT_00002292,e61933265235df49,Normal,HDFC Bank,Jaipur,Rajasthan,2797.0
ACCT_00002293,cb4e707c3280262c,Normal,HDFC Bank,Patna,Bihar,24519.9
ACCT_00002294,b732ef4dd432894b,Normal,HDFC Bank,Agra,Uttar Pradesh,24379.27
ACCT_00002295,6a401c44db73713a,Normal,Axis Bank,Punahana,Haryana,245084.52
ACCT_00002296,b6a8772990cc3870,Normal,Bank of Baroda,Kolkata,West Bengal,17320.82
ACCT_00002297,e949baf7c9f36645,Normal,State Bank of India,Patna,Bihar,67847.48
ACCT_00002298,d9acaa5725b43459,Victim,Canara Bank,Patna,Bihar,3875.02
ACCT_00002299,3312df60a9eb3507,Normal,State Bank of India,Alwar,Rajasthan,12830.39
ACCT_00002300,60bf62de34738f57,Normal,Union Bank of India,Bharatpur,Rajasthan,7043.81
ACCT_00002301,223ba2ce877e604d,Normal,State Bank of India,Delhi,Delhi,24703.65
ACCT_00002302,bdc98159ea4c50f2,Normal,Union Bank of India,Delhi,Delhi,4481.78
ACCT_00002303,2b1160a51d4cca85,Normal,State Bank of India,Nalanda,Bihar,208244.33
ACCT_00002304,22d0f0e397d8bcad,Normal,State Bank of India,Alwar,Rajasthan,8893.35
ACCT_00002305,065a87e1f55bd2d2,Normal,ICICI Bank,Patna,Bihar,72893.57
ACCT_00002306,7fa953cf7925c913,Normal,State Bank of India,Alwar,Rajasthan,2248.43
ACCT_00002307,1507f639bf37ff3f,Normal,ICICI Bank,Alwar,Rajasthan,10855.53
ACCT_00002308,55ccdf42e4794797,Normal,Punjab National Bank,Bardhaman,West Bengal,17429.07
ACCT_00002309,49d7af6806c406e7,Normal,State Bank of India,Howrah,West Bengal,18654.88
ACCT_00002310,3d60c03ef4c708ff,Victim,Bank of Baroda,Jaipur,Rajasthan,17763.39
ACCT_00002311,1c634d2fc2494388,Normal,Kotak Mahindra Bank,Dumka,Jharkhand,10995.02
ACCT_00002312,13784f5fa4657ea2,Normal,State Bank of India,Delhi,Delhi,6955.47
ACCT_00002313,a030685fad4cf97d,Normal,Kotak Mahindra Bank,Jaipur,Rajasthan,4483.64
ACCT_00002314,5f7f4ee7d261d836,Normal,ICICI Bank,Deoghar,Jharkhand,21441.41
ACCT_00002315,dce96c322488404c,Normal,Bank of Baroda,Patna,Bihar,38892.46
ACCT_00002316,6a398f31ef2be7dd,Normal,State Bank of India,Bharatpur,Rajasthan,1040.96
ACCT_00002317,da2b7020a96b477f,Normal,HDFC Bank,Bharatpur,Rajasthan,17338.47
ACCT_00002318,9fb25c0fbd29e73c,Normal,State Bank of India,Patna,Bihar,6478.64
ACCT_00002319,73cceb41bdae9b51,Normal,HDFC Bank,Kaman,Rajasthan,2540.74
ACCT_00002320,7e895f59cf1311e9,Normal,ICICI Bank,Gurgaon/Gurugram,Haryana,15302.38
ACCT_00002321,7ce7377e31cddfbe,Normal,State Bank of India,Delhi,Delhi,16549.1
ACCT_00002322,d271816ec154ceb8,Normal,ICICI Bank,Kolkata,West Bengal,3386.67
ACCT_00002323,593f2bc4b237b0f0,Mule_L2,ICICI Bank,Dhanbad,Jharkhand,7448.76
ACCT_00002324,c82bf60e2f122660,Normal,ICICI Bank,Nalanda,Bihar,155083.74
ACCT_00002325,2c3ae32ed9f723d9,Normal,HDFC Bank,Delhi,Delhi,58295.88
ACCT_00002326,dea2ab2b67cf62ce,Normal,State Bank of India,Dumka,Jharkhand,7924.18
ACCT_00002327,023eb9ca4bfa3b8c,Normal,Kotak Mahindra Bank,Bharatpur,Rajasthan,1812.41
ACCT_00002328,fa18a3b4f4ab9e9c,Normal,HDFC Bank,Nalanda,Bihar,22514.96
ACCT_00002329,5ab8fbf82c52418d,Normal,Kotak Mahindra Bank,Alwar,Rajasthan,11861.91
ACCT_00002330,951ef3ecf8a67856,Mule_L3,HDFC Bank,Patna,Bihar,70418.61
ACCT_00002331,724b54e1d7f83d8a,Normal,Canara Bank,Bardhaman,West Bengal,12448.9
ACCT_00002332,7b352589c16d74c8,Normal,HDFC Bank,Bharatpur,Rajasthan,83925.14
ACCT_00002333,a8067a228976c80a,Normal,HDFC Bank,Kolkata,West Bengal,16079.9
ACCT_00002334,76a44dd714dba96f,Normal,ICICI Bank,Bharatpur,Rajasthan,23189.52
ACCT_00002335,ad9d36cba1918390,Mule_L1,HDFC Bank,Dhanbad,Jharkhand,118734.85
ACCT_00002336,7c11b7a65b20b114,Normal,State Bank of India,Patna,Bihar,14721.92
ACCT_00002337,6ad8e2b3bad4352b,Normal,Punjab National Bank,Faridabad,Haryana,10139.12
